season,team_id,top25_elo_wins,top25_elo_games
2018,1379,0,1
2018,1380,0,1
2018,1381,0,3
2018,1382,2,2
2018,1384,0,2
2018,1385,2,6
2018,1386,1,3
2018,1387,1,4
2018,1388,2,3
2018,1390,1,5
2018,1392,0,4
2018,1393,1,8
2018,1395,2,4
2018,1396,1,8
2018,1397,1,3
2018,1398,0,3
2018,1399,0,2
2018,1400,0,5
2018,1401,1,4
2018,1403,2,3
2018,1404,0,2
2018,1405,0,3
2018,1408,1,5
2018,1409,0,4
2018,1410,0,2
2018,1411,0,2
2018,1412,0,1
2018,1413,0,1
2018,1414,0,5
2018,1415,0,2
2018,1416,0,6
2018,1417,1,4
2018,1420,1,4
2018,1421,0,1
2018,1422,0,1
2018,1423,0,1
2018,1424,1,4
2018,1425,1,3
2018,1428,0,2
2018,1429,0,3
2018,1430,1,3
2018,1431,0,2
2018,1433,0,3
2018,1434,0,3
2018,1435,0,3
2018,1436,0,1
2018,1437,4,4
2018,1438,3,3
2018,1439,3,5
2018,1441,0,2
2018,1442,0,3
2018,1443,1,2
2018,1444,0,2
2018,1448,0,6
2018,1449,3,4
2018,1450,1,2
2018,1451,0,1
2018,1452,1,4
2018,1454,1,1
2018,1455,3,6
2018,1458,1,8
2018,1459,1,1
2018,1460,0,2
2018,1461,2,4
2018,1462,1,3
2018,1463,0,2
2019,1101,0,1
2019,1102,0,5
2019,1103,0,4
2019,1104,3,9
2019,1105,0,1
2019,1106,0,2
2019,1108,0,1
2019,1112,0,2
2019,1113,1,2
2019,1114,0,1
2019,1115,0,2
2019,1116,1,6
2019,1119,0,1
2019,1120,3,7
2019,1122,1,5
2019,1123,0,1
2019,1124,1,4
2019,1125,1,2
2019,1127,0,1
2019,1129,0,4
2019,1130,1,4
2019,1132,1,3
2019,1139,1,1
2019,1140,1,5
2019,1141,0,2
2019,1142,0,2
2019,1145,0,2
2019,1151,0,5
2019,1152,0,3
2019,1153,1,3
2019,1154,0,4
2019,1155,0,5
2019,1157,0,1
2019,1158,0,1
2019,1161,0,5
2019,1163,0,5
2019,1164,0,4
2019,1166,0,1
2019,1167,0,3
2019,1168,0,3
2019,1169,0,3
2019,1171,0,1
2019,1172,0,1
2019,1173,0,2
2019,1174,0,1
2019,1176,0,3
2019,1179,1,1
2019,1181,8,11
2019,1183,0,3
2019,1184,0,6
2019,1185,0,4
2019,1187,1,3
2019,1188,0,3
2019,1189,0,2
2019,1190,0,5
2019,1191,0,1
2019,1195,0,3
2019,1196,2,11
2019,1199,2,6
2019,1201,1,5
2019,1202,1,6
2019,1203,0,2
2019,1206,0,2
2019,1207,1,1
2019,1208,0,6
2019,1209,0,2
2019,1210,0,6
2019,1211,1,3
2019,1212,0,1
2019,1213,0,4
2019,1216,0,2
2019,1217,0,1
2019,1218,0,2
2019,1219,0,1
2019,1221,0,1
2019,1222,4,5
2019,1225,0,1
2019,1226,0,1
2019,1228,1,3
2019,1229,0,1
2019,1230,0,2
2019,1231,2,5
2019,1234,1,4
2019,1235,3,5
2019,1238,0,1
2019,1239,0,3
2019,1240,3,4
2019,1242,6,9
2019,1243,1,2
2019,1244,0,4
2019,1245,0,3
2019,1246,5,9
2019,1249,0,1
2019,1250,0,1
2019,1252,1,5
2019,1253,1,3
2019,1256,0,2
2019,1257,2,10
2019,1258,0,2
2019,1260,0,1
2019,1261,4,6
2019,1265,0,1
2019,1266,2,2
2019,1267,0,1
2019,1268,0,4
2019,1269,0,1
2019,1272,0,7
2019,1273,0,4
2019,1274,0,6
2019,1275,0,2
2019,1276,1,4
2019,1277,3,3
2019,1278,0,4
2019,1279,2,6
2019,1280,3,9
2019,1281,0,7
2019,1282,0,2
2019,1283,0,1
2019,1284,0,1
2019,1285,0,1
2019,1286,0,1
2019,1287,0,4
2019,1288,0,1
2019,1290,0,2
2019,1292,0,3
2019,1293,1,3
2019,1294,0,2
2019,1295,0,2
2019,1296,1,2
2019,1297,0,1
2019,1298,0,1
2019,1299,0,1
2019,1300,0,1
2019,1301,1,7
2019,1304,0,4
2019,1305,1,2
2019,1307,1,7
2019,1312,0,3
2019,1313,0,1
2019,1314,5,9
2019,1315,0,1
2019,1316,1,5
2019,1320,0,1
2019,1321,0,3
2019,1322,0,2
2019,1323,0,5
2019,1324,0,1
2019,1325,0,2
2019,1326,1,5
2019,1328,1,5
2019,1329,1,6
2019,1332,0,1
2019,1334,1,4
2019,1335,0,1
2019,1336,1,3
2019,1337,0,2
2019,1338,1,4
2019,1339,0,1
2019,1341,0,2
2019,1343,0,1
2019,1344,0,1
2019,1345,2,5
2019,1347,0,1
2019,1349,0,1
2019,1353,0,3
2019,1354,0,2
2019,1355,0,1
2019,1356,0,4
2019,1359,0,7
2019,1360,0,2
2019,1361,3,7
2019,1362,0,3
2019,1363,0,3
2019,1364,0,2
2019,1365,0,3
2019,1366,0,1
2019,1368,0,2
2019,1369,0,5
2019,1370,0,2
2019,1371,1,1
2019,1374,0,5
2019,1375,0,1
2019,1376,1,9
2019,1378,0,3
2019,1379,0,1
2019,1382,0,1
2019,1384,0,2
2019,1385,0,1
2019,1387,0,2
2019,1388,2,7
2019,1389,0,1
2019,1390,0,1
2019,1391,0,3
2019,1393,1,7
2019,1394,0,1
2019,1395,0,5
2019,1396,1,3
2019,1397,3,7
2019,1398,0,4
2019,1399,0,6
2019,1400,2,6
2019,1401,1,8
2019,1403,1,3
2019,1404,0,4
2019,1405,1,3
2019,1406,0,1
2019,1407,0,1
2019,1408,0,4
2019,1409,1,6
2019,1410,0,6
2019,1411,0,1
2019,1412,0,2
2019,1413,0,2
2019,1414,0,1
2019,1415,0,3
2019,1416,2,4
2019,1417,0,5
2019,1418,0,1
2019,1419,0,2
2019,1421,0,2
2019,1422,0,5
2019,1423,0,2
2019,1424,0,4
2019,1425,0,2
2019,1426,0,1
2019,1427,0,1
2019,1428,0,2
2019,1429,2,4
2019,1430,0,3
2019,1431,0,2
2019,1433,0,1
2019,1435,1,8
2019,1437,1,2
2019,1438,2,5
2019,1439,1,6
2019,1440,0,6
2019,1441,0,4
2019,1443,0,1
2019,1444,0,3
2019,1448,0,7
2019,1449,0,2
2019,1450,0,2
2019,1451,0,1
2019,1452,1,7
2019,1453,1,2
2019,1454,0,2
2019,1455,0,4
2019,1456,0,1
2019,1457,0,2
2019,1458,1,5
2019,1459,3,4
2019,1460,0,1
2019,1461,0,3
2019,1462,0,2
2019,1463,0,1
2019,1465,1,4
2019,1466,0,4
2020,1101,0,2
2020,1102,0,2
2020,1103,0,1
2020,1104,4,6
2020,1106,0,3
2020,1107,0,2
2020,1111,0,1
2020,1112,1,5
2020,1113,1,5
2020,1114,0,1
2020,1115,0,2
2020,1116,0,2
2020,1117,0,1
2020,1119,0,1
2020,1120,2,3
2020,1122,1,2
2020,1124,2,3
2020,1127,0,2
2020,1129,1,5
2020,1130,1,7
2020,1131,0,1
2020,1135,0,1
2020,1136,0,1
2020,1137,1,2
2020,1139,2,5
2020,1140,3,8
2020,1142,0,3
2020,1143,0,4
2020,1145,0,1
2020,1146,0,4
2020,1148,0,1
2020,1149,0,1
2020,1151,0,3
2020,1152,0,3
2020,1153,2,3
2020,1154,0,2
2020,1155,2,4
2020,1156,0,1
2020,1157,0,1
2020,1158,1,3
2020,1159,0,1
2020,1160,2,4
2020,1161,0,4
2020,1162,0,1
2020,1163,1,3
2020,1166,1,3
2020,1167,0,3
2020,1168,0,2
2020,1169,0,2
2020,1171,0,1
2020,1172,0,4
2020,1173,2,3
2020,1174,1,4
2020,1175,0,1
2020,1176,0,1
2020,1177,0,4
2020,1178,0,1
2020,1179,0,1
2020,1180,0,4
2020,1181,2,4
2020,1182,0,3
2020,1183,0,1
2020,1184,0,4
2020,1186,1,2
2020,1187,0,2
2020,1188,1,1
2020,1189,0,2
2020,1190,0,1
2020,1191,1,1
2020,1192,0,1
2020,1193,0,1
2020,1195,0,2
2020,1196,1,5
2020,1199,1,3
2020,1200,0,2
2020,1201,0,4
2020,1202,1,3
2020,1203,0,4
2020,1204,0,1
2020,1206,1,5
2020,1207,1,5
2020,1208,1,5
2020,1209,0,1
2020,1210,0,5
2020,1211,5,6
2020,1212,0,1
2020,1213,0,4
2020,1214,0,1
2020,1216,0,2
2020,1217,0,1
2020,1218,0,1
2020,1219,0,1
2020,1221,0,2
2020,1222,0,2
2020,1223,0,3
2020,1228,0,2
2020,1229,1,1
2020,1230,0,2
2020,1231,1,3
2020,1232,0,1
2020,1234,1,3
2020,1235,0,5
2020,1238,0,1
2020,1239,0,2
2020,1240,0,2
2020,1241,0,3
2020,1242,4,7
2020,1243,0,4
2020,1244,0,4
2020,1246,1,2
2020,1247,0,4
2020,1249,0,3
2020,1250,0,2
2020,1252,1,7
2020,1253,0,1
2020,1254,0,1
2020,1256,0,1
2020,1257,2,6
2020,1258,0,6
2020,1261,1,4
2020,1262,0,2
2020,1263,0,4
2020,1264,0,1
2020,1266,1,5
2020,1269,0,4
2020,1270,0,2
2020,1271,0,2
2020,1272,1,3
2020,1273,1,2
2020,1274,0,5
2020,1276,2,4
2020,1277,1,4
2020,1278,0,1
2020,1279,0,3
2020,1280,0,4
2020,1281,1,2
2020,1282,0,4
2020,1284,0,2
2020,1285,0,1
2020,1287,0,2
2020,1288,0,1
2020,1291,0,1
2020,1292,0,2
2020,1293,1,3
2020,1295,1,1
2020,1296,0,1
2020,1298,0,2
2020,1300,0,1
2020,1301,2,5
2020,1303,0,2
2020,1304,0,2
2020,1305,0,4
2020,1306,0,2
2020,1307,2,5
2020,1309,0,2
2020,1310,0,1
2020,1311,0,1
2020,1312,0,3
2020,1314,1,7
2020,1315,0,1
2020,1316,1,5
2020,1317,0,1
2020,1318,0,3
2020,1321,0,2
2020,1322,0,2
2020,1323,0,5
2020,1324,0,1
2020,1325,0,2
2020,1326,3,4
2020,1328,0,5
2020,1329,1,5
2020,1330,0,1
2020,1331,0,2
2020,1332,1,2
2020,1333,1,2
2020,1334,1,4
2020,1335,0,1
2020,1336,1,1
2020,1337,0,6
2020,1338,1,4
2020,1339,0,5
2020,1343,0,1
2020,1344,2,4
2020,1345,1,3
2020,1347,1,2
2020,1348,0,4
2020,1349,0,2
2020,1350,0,2
2020,1351,1,1
2020,1353,2,3
2020,1354,0,1
2020,1358,0,2
2020,1359,0,3
2020,1360,1,8
2020,1361,2,2
2020,1362,1,7
2020,1363,1,2
2020,1365,1,5
2020,1368,0,1
2020,1369,0,1
2020,1370,0,3
2020,1371,2,6
2020,1372,1,1
2020,1374,1,2
2020,1375,0,2
2020,1376,2,4
2020,1378,0,4
2020,1379,0,1
2020,1380,0,1
2020,1381,0,2
2020,1382,2,4
2020,1384,0,2
2020,1385,1,5
2020,1386,0,3
2020,1387,2,5
2020,1388,2,7
2020,1390,1,3
2020,1391,1,3
2020,1392,1,4
2020,1393,1,4
2020,1394,1,2
2020,1395,1,4
2020,1396,0,3
2020,1397,1,6
2020,1398,0,3
2020,1399,0,2
2020,1400,0,4
2020,1401,1,3
2020,1402,0,2
2020,1403,0,6
2020,1404,0,3
2020,1406,1,4
2020,1408,0,1
2020,1409,1,2
2020,1410,0,3
2020,1411,0,3
2020,1412,0,1
2020,1416,0,1
2020,1417,0,3
2020,1419,0,1
2020,1420,1,3
2020,1422,1,4
2020,1423,0,2
2020,1424,1,3
2020,1425,0,1
2020,1426,0,3
2020,1428,2,5
2020,1429,1,5
2020,1430,0,3
2020,1431,1,3
2020,1433,1,4
2020,1435,0,5
2020,1436,0,1
2020,1437,2,4
2020,1438,3,4
2020,1439,0,7
2020,1440,0,3
2020,1441,0,4
2020,1443,0,1
2020,1448,1,4
2020,1449,1,4
2020,1450,2,2
2020,1451,0,1
2020,1452,1,4
2020,1454,0,1
2020,1455,0,2
2020,1456,1,2
2020,1457,1,3
2020,1458,1,3
2020,1459,0,4
2020,1461,0,2
2020,1462,0,4
2020,1463,1,1
2020,1465,0,2
2020,1466,0,3
2021,1101,0,1
2021,1102,0,3
2021,1103,0,1
2021,1104,1,2
2021,1108,0,3
2021,1112,2,6
2021,1113,0,6
2021,1114,0,2
2021,1115,0,1
2021,1116,2,4
2021,1117,0,1
2021,1119,1,4
2021,1120,0,6
2021,1122,0,3
2021,1123,0,1
2021,1124,3,4
2021,1125,1,3
2021,1129,1,4
2021,1131,0,5
2021,1132,0,1
2021,1133,1,4
2021,1137,0,1
2021,1140,1,5
2021,1142,0,2
2021,1143,1,6
2021,1144,0,3
2021,1146,1,4
2021,1149,0,2
2021,1151,0,2
2021,1152,0,3
2021,1153,0,2
2021,1154,0,3
2021,1155,2,2
2021,1160,4,5
2021,1161,1,2
2021,1163,1,1
2021,1164,1,1
2021,1167,0,2
2021,1168,0,2
2021,1169,0,2
2021,1172,0,2
2021,1173,1,1
2021,1179,1,3
2021,1181,0,1
2021,1182,1,4
2021,1183,0,3
2021,1184,2,5
2021,1186,0,1
2021,1187,1,1
2021,1188,1,5
2021,1189,0,1
2021,1190,1,5
2021,1191,0,5
2021,1196,0,2
2021,1197,0,1
2021,1200,0,1
2021,1201,0,2
2021,1202,1,4
2021,1203,0,1
2021,1205,0,2
2021,1206,0,2
2021,1208,0,3
2021,1211,4,4
2021,1213,0,1
2021,1218,0,2
2021,1219,0,3
2021,1220,0,1
2021,1221,0,4
2021,1223,0,2
2021,1224,0,1
2021,1227,0,1
2021,1228,3,4
2021,1229,0,4
2021,1230,0,2
2021,1231,2,5
2021,1232,1,5
2021,1234,0,4
2021,1235,0,5
2021,1239,0,2
2021,1240,0,6
2021,1242,2,5
2021,1243,0,7
2021,1244,0,4
2021,1246,1,4
2021,1247,0,1
2021,1249,0,4
2021,1252,1,4
2021,1253,0,1
2021,1255,0,3
2021,1258,1,4
2021,1259,0,1
2021,1260,2,3
2021,1261,2,6
2021,1266,0,1
2021,1268,1,5
2021,1272,0,2
2021,1273,0,3
2021,1276,1,2
2021,1277,2,5
2021,1278,2,6
2021,1279,0,2
2021,1280,0,5
2021,1281,5,7
2021,1283,0,5
2021,1285,0,1
2021,1287,2,3
2021,1290,0,1
2021,1293,0,4
2021,1294,0,1
2021,1296,0,1
2021,1299,0,2
2021,1300,0,1
2021,1303,0,3
2021,1304,0,4
2021,1305,0,3
2021,1309,0,1
2021,1311,0,1
2021,1313,0,1
2021,1314,0,1
2021,1315,0,1
2021,1316,0,2
2021,1317,0,2
2021,1319,0,1
2021,1320,0,4
2021,1321,0,5
2021,1322,0,2
2021,1324,0,2
2021,1325,0,1
2021,1326,4,8
2021,1328,1,4
2021,1329,2,4
2021,1331,0,2
2021,1332,1,3
2021,1333,4,8
2021,1334,0,4
2021,1336,0,4
2021,1337,1,7
2021,1339,0,4
2021,1342,0,2
2021,1344,0,1
2021,1345,1,4
2021,1347,0,2
2021,1348,1,1
2021,1350,2,3
2021,1353,1,5
2021,1354,0,1
2021,1356,0,5
2021,1358,1,2
2021,1359,1,3
2021,1360,0,2
2021,1361,0,1
2021,1362,0,5
2021,1363,0,2
2021,1365,0,2
2021,1367,0,3
2021,1368,0,1
2021,1369,0,4
2021,1371,0,1
2021,1372,0,3
2021,1374,0,2
2021,1376,0,4
2021,1377,0,3
2021,1378,0,2
2021,1380,0,2
2021,1384,0,1
2021,1385,0,1
2021,1386,0,1
2021,1387,1,2
2021,1388,0,6
2021,1390,1,7
2021,1391,1,3
2021,1394,0,2
2021,1395,3,4
2021,1396,0,2
2021,1397,2,4
2021,1398,0,4
2021,1399,0,4
2021,1400,2,4
2021,1401,0,1
2021,1403,1,6
2021,1404,0,4
2021,1405,0,1
2021,1408,0,3
2021,1409,1,2
2021,1411,0,2
2021,1413,0,3
2021,1414,2,5
2021,1415,1,3
2021,1416,0,3
2021,1417,1,6
2021,1418,0,1
2021,1421,1,2
2021,1422,0,1
2021,1424,0,2
2021,1425,2,5
2021,1426,0,2
2021,1428,2,8
2021,1429,2,4
2021,1430,0,1
2021,1433,1,3
2021,1434,1,4
2021,1435,0,2
2021,1438,0,1
2021,1440,1,2
2021,1441,1,2
2021,1442,0,1
2021,1443,1,2
2021,1449,1,7
2021,1450,1,5
2021,1451,0,1
2021,1452,1,5
2021,1455,1,3
2021,1457,1,1
2021,1458,1,8
2021,1459,1,2
2021,1461,0,3
2021,1465,0,1
2021,1466,0,3
2021,1468,0,1
2021,1469,0,1
2021,1470,0,1
2021,1471,0,2
2022,1102,0,4
2022,1104,6,11
2022,1105,0,1
2022,1106,0,1
2022,1107,0,3
2022,1108,0,3
2022,1111,0,2
2022,1112,2,4
2022,1113,1,5
2022,1114,0,2
2022,1115,0,2
2022,1116,3,4
2022,1119,0,1
2022,1120,2,4
2022,1122,0,2
2022,1124,2,3
2022,1125,1,3
2022,1127,0,3
2022,1129,0,2
2022,1130,0,1
2022,1133,0,2
2022,1135,0,1
2022,1136,0,1
2022,1139,0,7
2022,1140,1,4
2022,1141,0,2
2022,1143,0,4
2022,1144,0,1
2022,1146,0,2
2022,1148,0,1
2022,1150,0,2
2022,1151,0,1
2022,1153,0,4
2022,1154,0,4
2022,1155,0,2
2022,1158,1,1
2022,1159,0,1
2022,1160,2,7
2022,1161,3,3
2022,1163,2,5
2022,1166,2,6
2022,1167,1,2
2022,1169,0,1
2022,1170,0,4
2022,1171,0,1
2022,1173,2,2
2022,1174,0,1
2022,1176,0,2
2022,1177,0,4
2022,1181,2,2
2022,1182,0,2
2022,1183,0,2
2022,1186,1,2
2022,1187,0,2
2022,1188,0,2
2022,1189,0,2
2022,1190,1,5
2022,1191,0,1
2022,1193,0,1
2022,1194,0,2
2022,1196,1,6
2022,1198,0,1
2022,1199,1,3
2022,1200,0,3
2022,1201,0,3
2022,1202,0,3
2022,1203,0,1
2022,1205,0,2
2022,1206,0,3
2022,1207,0,4
2022,1208,0,5
2022,1210,0,1
2022,1211,3,5
2022,1212,0,1
2022,1216,1,2
2022,1219,0,1
2022,1220,1,2
2022,1224,0,1
2022,1225,1,3
2022,1226,0,2
2022,1228,2,5
2022,1229,0,1
2022,1230,0,3
2022,1231,1,4
2022,1232,0,1
2022,1233,0,1
2022,1234,1,3
2022,1235,1,5
2022,1241,0,1
2022,1242,1,3
2022,1243,0,5
2022,1246,2,7
2022,1247,0,2
2022,1248,0,1
2022,1252,0,1
2022,1253,0,3
2022,1255,0,1
2022,1256,0,3
2022,1257,0,1
2022,1258,0,4
2022,1260,0,1
2022,1261,2,8
2022,1262,0,2
2022,1263,0,2
2022,1266,3,5
2022,1267,1,1
2022,1268,1,4
2022,1269,0,1
2022,1272,2,4
2022,1273,0,3
2022,1274,1,2
2022,1276,2,5
2022,1277,1,5
2022,1278,0,3
2022,1279,0,6
2022,1280,1,7
2022,1281,0,6
2022,1282,0,3
2022,1283,1,2
2022,1285,1,2
2022,1286,0,1
2022,1287,0,5
2022,1290,0,1
2022,1291,0,2
2022,1292,0,4
2022,1293,1,2
2022,1294,1,5
2022,1295,0,5
2022,1300,0,1
2022,1301,0,2
2022,1303,0,4
2022,1304,0,4
2022,1305,0,7
2022,1306,0,3
2022,1307,1,5
2022,1308,1,1
2022,1311,0,2
2022,1312,0,3
2022,1314,1,5
2022,1315,0,2
2022,1316,0,2
2022,1317,1,3
2022,1318,0,2
2022,1319,0,4
2022,1320,0,2
2022,1321,0,5
2022,1322,0,2
2022,1323,1,3
2022,1324,1,1
2022,1325,0,1
2022,1326,1,3
2022,1328,2,7
2022,1329,1,5
2022,1330,1,1
2022,1331,0,3
2022,1332,2,6
2022,1333,0,4
2022,1334,0,1
2022,1335,0,3
2022,1336,1,4
2022,1337,0,4
2022,1338,0,1
2022,1339,0,4
2022,1340,0,3
2022,1341,0,3
2022,1342,0,1
2022,1344,1,3
2022,1345,3,4
2022,1347,0,1
2022,1348,1,3
2022,1349,1,3
2022,1350,1,2
2022,1352,0,2
2022,1353,2,4
2022,1354,0,1
2022,1355,1,1
2022,1357,0,1
2022,1359,1,2
2022,1360,0,3
2022,1361,3,7
2022,1362,2,7
2022,1363,0,2
2022,1364,0,1
2022,1365,1,6
2022,1367,0,1
2022,1368,0,1
2022,1369,0,4
2022,1371,0,3
2022,1372,0,2
2022,1374,1,2
2022,1376,1,7
2022,1377,0,3
2022,1378,0,3
2022,1379,0,2
2022,1380,0,1
2022,1381,0,3
2022,1382,1,2
2022,1385,0,6
2022,1386,0,3
2022,1387,1,5
2022,1388,1,4
2022,1389,0,1
2022,1390,0,6
2022,1392,0,3
2022,1393,0,5
2022,1395,1,5
2022,1396,0,3
2022,1397,5,8
2022,1398,0,2
2022,1399,0,5
2022,1400,2,6
2022,1401,3,8
2022,1402,0,1
2022,1403,4,8
2022,1404,0,3
2022,1408,0,3
2022,1409,0,2
2022,1410,0,1
2022,1411,0,1
2022,1414,1,1
2022,1415,0,1
2022,1416,0,3
2022,1417,2,5
2022,1418,0,1
2022,1419,0,1
2022,1420,0,3
2022,1421,0,3
2022,1422,2,4
2022,1424,2,5
2022,1425,1,5
2022,1427,0,2
2022,1428,0,3
2022,1429,0,7
2022,1430,0,1
2022,1431,0,3
2022,1433,1,4
2022,1435,1,7
2022,1436,0,1
2022,1437,3,6
2022,1438,2,5
2022,1439,1,2
2022,1440,1,2
2022,1441,1,2
2022,1442,0,3
2022,1443,0,2
2022,1444,0,1
2022,1448,0,2
2022,1449,1,5
2022,1450,0,5
2022,1451,1,3
2022,1452,1,7
2022,1455,0,3
2022,1456,0,1
2022,1458,5,6
2022,1459,0,3
2022,1460,0,1
2022,1461,2,6
2022,1462,0,4
2022,1463,0,3
2022,1465,0,1
2022,1466,0,2
2022,1467,0,1
2022,1468,0,5
2022,1469,0,1
2022,1470,0,2
2022,1472,0,3
2023,1101,0,1
2023,1102,0,4
2023,1103,1,5
2023,1104,3,5
2023,1106,0,1
2023,1107,0,1
2023,1112,3,4
2023,1113,2,6
2023,1114,0,1
2023,1115,0,2
2023,1116,3,7
2023,1120,0,5
2023,1122,0,1
2023,1123,2,4
2023,1124,4,7
2023,1125,0,2
2023,1129,3,6
2023,1130,0,2
2023,1132,0,4
2023,1133,1,4
2023,1136,0,1
2023,1138,0,5
2023,1139,0,2
2023,1140,0,6
2023,1141,0,4
2023,1143,0,3
2023,1144,0,3
2023,1145,0,3
2023,1146,0,1
2023,1149,0,3
2023,1150,1,4
2023,1151,0,1
2023,1152,0,3
2023,1153,0,6
2023,1154,0,1
2023,1155,1,1
2023,1156,0,1
2023,1157,0,1
2023,1158,1,1
2023,1160,1,5
2023,1161,1,6
2023,1163,2,4
2023,1166,0,4
2023,1168,0,1
2023,1170,0,1
2023,1172,0,5
2023,1173,2,4
2023,1174,0,3
2023,1176,0,3
2023,1177,0,3
2023,1178,0,1
2023,1180,1,1
2023,1181,0,2
2023,1182,1,1
2023,1184,1,1
2023,1185,0,5
2023,1187,1,4
2023,1189,0,2
2023,1190,0,1
2023,1191,0,1
2023,1193,0,2
2023,1194,2,2
2023,1195,0,1
2023,1196,0,4
2023,1197,0,1
2023,1198,0,4
2023,1199,0,2
2023,1200,0,1
2023,1201,0,4
2023,1203,0,1
2023,1205,0,2
2023,1206,1,2
2023,1207,0,2
2023,1208,0,2
2023,1209,1,1
2023,1210,0,2
2023,1211,4,7
2023,1213,0,1
2023,1214,0,2
2023,1217,0,1
2023,1219,0,2
2023,1220,2,4
2023,1222,5,7
2023,1223,0,1
2023,1224,0,1
2023,1227,0,2
2023,1228,2,3
2023,1229,0,1
2023,1231,2,4
2023,1232,1,2
2023,1234,0,2
2023,1235,2,5
2023,1237,0,1
2023,1238,0,1
2023,1239,1,2
2023,1240,0,1
2023,1242,2,4
2023,1243,2,4
2023,1244,0,2
2023,1245,2,5
2023,1246,1,5
2023,1247,0,1
2023,1251,0,2
2023,1253,0,2
2023,1254,0,1
2023,1255,0,3
2023,1256,0,5
2023,1257,0,1
2023,1258,2,5
2023,1260,0,2
2023,1261,0,4
2023,1264,0,3
2023,1265,0,3
2023,1266,0,1
2023,1267,1,1
2023,1268,1,3
2023,1269,0,2
2023,1270,0,1
2023,1271,0,1
2023,1272,3,6
2023,1274,1,3
2023,1275,0,4
2023,1276,0,1
2023,1277,0,4
2023,1278,0,2
2023,1279,1,4
2023,1280,2,6
2023,1281,0,5
2023,1282,1,3
2023,1283,2,4
2023,1284,0,1
2023,1285,0,1
2023,1286,0,1
2023,1288,0,2
2023,1291,0,3
2023,1292,1,5
2023,1293,1,4
2023,1294,0,1
2023,1295,0,4
2023,1296,1,5
2023,1297,0,3
2023,1298,0,1
2023,1299,0,2
2023,1300,1,2
2023,1301,1,3
2023,1303,0,5
2023,1304,0,3
2023,1305,2,4
2023,1307,4,7
2023,1308,0,2
2023,1309,0,1
2023,1310,0,3
2023,1311,0,1
2023,1313,0,2
2023,1314,1,4
2023,1315,0,3
2023,1316,0,2
2023,1317,0,3
2023,1318,0,2
2023,1319,0,1
2023,1320,0,3
2023,1321,1,1
2023,1322,0,1
2023,1323,0,2
2023,1324,0,1
2023,1325,0,4
2023,1326,0,5
2023,1328,1,5
2023,1329,0,5
2023,1330,0,1
2023,1331,0,3
2023,1332,1,6
2023,1333,0,5
2023,1334,0,2
2023,1335,0,1
2023,1336,0,3
2023,1337,0,5
2023,1338,0,3
2023,1339,0,5
2023,1340,0,1
2023,1341,0,1
2023,1342,0,3
2023,1343,0,1
2023,1344,1,2
2023,1345,3,3
2023,1346,1,2
2023,1347,0,4
2023,1348,0,1
2023,1349,1,5
2023,1350,1,5
2023,1351,1,2
2023,1353,1,2
2023,1354,0,1
2023,1355,0,4
2023,1356,1,3
2023,1360,0,4
2023,1361,3,5
2023,1362,0,6
2023,1363,1,5
2023,1365,1,6
2023,1367,1,4
2023,1370,0,2
2023,1371,1,4
2023,1373,1,2
2023,1374,2,7
2023,1375,0,2
2023,1376,0,2
2023,1377,0,2
2023,1378,0,3
2023,1380,0,2
2023,1381,0,1
2023,1382,1,2
2023,1385,0,3
2023,1386,0,2
2023,1387,2,6
2023,1388,4,7
2023,1389,0,2
2023,1390,1,7
2023,1391,0,1
2023,1392,0,2
2023,1393,0,1
2023,1394,0,1
2023,1395,2,5
2023,1396,2,5
2023,1397,3,5
2023,1400,3,4
2023,1401,1,3
2023,1403,1,4
2023,1404,0,1
2023,1405,0,2
2023,1406,0,3
2023,1407,0,1
2023,1408,2,5
2023,1409,0,4
2023,1410,0,1
2023,1411,0,3
2023,1412,2,7
2023,1413,0,1
2023,1414,0,1
2023,1416,1,6
2023,1417,1,3
2023,1418,0,2
2023,1419,0,1
2023,1423,1,4
2023,1424,0,4
2023,1425,1,4
2023,1426,0,1
2023,1427,0,4
2023,1428,1,4
2023,1429,1,4
2023,1430,0,1
2023,1431,0,6
2023,1433,0,1
2023,1434,0,3
2023,1435,0,7
2023,1436,0,3
2023,1437,0,2
2023,1438,1,3
2023,1439,1,3
2023,1441,0,1
2023,1442,0,2
2023,1443,0,5
2023,1444,0,3
2023,1448,1,2
2023,1449,1,6
2023,1450,1,5
2023,1451,1,1
2023,1452,0,6
2023,1454,0,1
2023,1455,0,4
2023,1456,0,1
2023,1457,1,2
2023,1458,1,3
2023,1459,1,2
2023,1461,0,6
2023,1462,1,5
2023,1466,0,1
2023,1468,0,2
2023,1469,0,2
2023,1470,0,1
2023,1471,0,1
2023,1472,0,3
2023,1477,0,2
2024,1101,1,2
2024,1102,0,3
2024,1103,0,3
2024,1104,3,8
2024,1105,0,2
2024,1106,0,2
2024,1107,0,3
2024,1108,0,1
2024,1111,3,3
2024,1112,0,1
2024,1113,0,2
2024,1115,0,2
2024,1116,0,5
2024,1117,1,4
2024,1120,2,4
2024,1122,0,1
2024,1123,0,1
2024,1124,2,4
2024,1125,1,6
2024,1127,0,2
2024,1129,2,5
2024,1130,0,1
2024,1133,2,7
2024,1135,1,4
2024,1136,0,2
2024,1137,0,1
2024,1138,0,1
2024,1139,1,4
